"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"369","All Transitions","11270_10_12_13_17_18",0.0179622,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",92,0.843137,7931,0,142.4582082
"370","All Transitions","11270_10_12_13_17_18",0.0179622,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",216,0.843137,1160,0,20.836152
"371","All Transitions","11270_15",0.1252672,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",196,0.843137,15,0,1.879008
"372","All Transitions","11270_7_8_9",0.0183388,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",142,0.843137,42,0,0.7702296
"373","All Transitions","11350_13_14",0.0398178,"Inter-Mountain Basins Semi-Desert Grassland",93,0.827451,2791,0,111.1314798
"374","All Transitions","11350_15_28",0.0619654,"Inter-Mountain Basins Semi-Desert Grassland",197,0.827451,20,0,1.239308
"375","All Transitions","11350_7_8_9_10_12_17_18",0.031372,"Inter-Mountain Basins Semi-Desert Grassland",60,0.827451,94469,0.1,2963.681468
"376","All Transitions","11350_7_8_9_10_12_17_18",0.031372,"Inter-Mountain Basins Semi-Desert Grassland",176,0.827451,7070,0,221.80004
"377","All Transitions","11350_7_8_9_10_12_17_18",0.031372,"Inter-Mountain Basins Semi-Desert Grassland",217,0.827451,2,0,0.062744
"378","All Transitions","11360_6",0.0157694,"Mediterranean California Alpine Dry Tundra",120,0.113725,3,0,0.0473082
"379","All Transitions","11370_3_6",0.0308292,"Mediterranean California Subalpine Meadow",121,1,5,0,0.154146
"380","All Transitions","11380_6",0.0619502,"North Pacific Montane Grassland",122,0.619608,147,0,9.1066794
"381","All Transitions","11390_8_9",0.2433464,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",143,0.4,431,0,104.8822984
"382","All Transitions","11400_9",0.004814,"Northern Rocky Mountain Subalpine-Upper Montane Grassland",144,0.764706,673,0,3.239822
"383","All Transitions","11440_12_16_19_28",0.0152438,"Rocky Mountain Alpine Turf",160,0.113725,320,0,4.878016
"384","All Transitions","11450_13",0.0311276,"Rocky Mountain Subalpine-Montane Mesic Meadow",94,1,733,0,22.8165308
"385","All Transitions","11450_9_10_19",0.0311004,"Rocky Mountain Subalpine-Montane Mesic Meadow",145,1,1346,0,41.8611384
"386","All Transitions","11520_6",0.2119174,"California Montane Riparian Systems",123,0.654902,7428,0,1574.1224472
"387","All Transitions","11530_6_10_12_13_17_18_19_21",0.007809,"Inter-Mountain Basins Greasewood Flat",9,0.882353,2613479,3.8,20408.657511
"388","All Transitions","11530_6_10_12_13_17_18_19_21",0.007809,"Inter-Mountain Basins Greasewood Flat",18,0.882353,867809,1.3,6776.720481
"389","All Transitions","11530_6_10_12_13_17_18_19_21",0.007809,"Inter-Mountain Basins Greasewood Flat",95,0.882353,1819,0,14.204571
"390","All Transitions","11530_6_10_12_13_17_18_19_21",0.007809,"Inter-Mountain Basins Greasewood Flat",124,0.882353,33307,0,260.094363
"391","All Transitions","11530_6_10_12_13_17_18_19_21",0.007809,"Inter-Mountain Basins Greasewood Flat",218,0.882353,3360,0,26.23824
"392","All Transitions","11530_7_8_9",0.007522,"Inter-Mountain Basins Greasewood Flat",56,0.882353,59087,0.1,444.452414
"393","All Transitions","11540_1_7_8_9",0.1320054,"Inter-Mountain Basins Montane Riparian Systems",146,0.458824,1353,0,178.6033062
"394","All Transitions","11540_13",0.1959826,"Inter-Mountain Basins Montane Riparian Systems",96,0.458824,34030,0,6669.287878
"395","All Transitions","11540_18",0.3018916,"Inter-Mountain Basins Montane Riparian Systems",70,0.458824,34838,0.1,10517.2995608
"396","All Transitions","11540_6_12_16_17",0.1989494,"Inter-Mountain Basins Montane Riparian Systems",16,0.458824,974875,1.4,193950.796325
"397","All Transitions","11540_6_12_16_17",0.1989494,"Inter-Mountain Basins Montane Riparian Systems",41,0.458824,212207,0.3,42218.4553258
"398","All Transitions","11540_6_12_16_17",0.1989494,"Inter-Mountain Basins Montane Riparian Systems",125,0.458824,30750,0,6117.69405
"399","All Transitions","11550_13_14",0.2611196,"North American Warm Desert Riparian Systems",39,0.458824,196995,0.3,51439.255602
"400","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",27,0.458824,394633,0.6,47760.1431186
"401","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",198,0.458824,48,0,5.8091616
"402","All Transitions","11590_12_17",0.2081544,"Rocky Mountain Montane Riparian Systems",161,0.364706,1212,0,252.2831328
"403","All Transitions","11590_12_17",0.2081544,"Rocky Mountain Montane Riparian Systems",177,0.364706,1428,0,297.2444832
"404","All Transitions","11590_15",0.3580462,"Rocky Mountain Montane Riparian Systems",199,0.364706,181,0,64.8063622
"405","All Transitions","11590_18",0.3116166,"Rocky Mountain Montane Riparian Systems",71,0.364706,76171,0.1,23736.1480386
"406","All Transitions","11590_8_9",0.2396542,"Rocky Mountain Montane Riparian Systems",147,0.364706,14780,0,3542.089076
"407","All Transitions","11600_12_17",0.4022254,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",162,0.654902,826,0,332.2381804
"408","All Transitions","11600_12_17",0.4022254,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",178,0.654902,525,0,211.168335
"409","All Transitions","11600_18",0.3307218,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",72,0.654902,51779,0.1,17124.4440822
"410","All Transitions","11600_8_9",0.3170866,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",148,0.654902,9328,0,2957.7838048
"411","All Transitions","11610_9_10_19",0.0026262,"Northern Rocky Mountain Conifer Swamp",149,0.537255,8,0,0.0210096
"412","All Transitions","11650_9",0.0871952,"Northern Rocky Mountain Foothill Conifer Wooded Steppe",150,0,306,0,26.6817312
"413","All Transitions","11660_9_10_19",0.0584534,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",151,0,4,0,0.2338136
"414","Alternative Succession","10110_6_10_12_17_18_19",0.0008926,"Rocky Mountain Aspen Forest and Woodland",29,0.45098,343253,0.5,306.3876278
"415","Alternative Succession","10110_6_10_12_17_18_19",0.0008926,"Rocky Mountain Aspen Forest and Woodland",47,0.45098,110095,0.2,98.270797
"416","Alternative Succession","10110_6_10_12_17_18_19",0.0008926,"Rocky Mountain Aspen Forest and Woodland",97,0.45098,4770,0,4.257702
"417","Alternative Succession","10110_6_10_12_17_18_19",0.0008926,"Rocky Mountain Aspen Forest and Woodland",164,0.45098,22900,0,20.44054
"418","Alternative Succession","10110_9",0.0026956,"Rocky Mountain Aspen Forest and Woodland",55,0.45098,98205,0.1,264.721398
"419","Alternative Succession","10160_15_28",0.0076906,"Colorado Plateau Pinyon-Juniper Woodland",180,0.4,552,0,4.2452112
"420","Alternative Succession","10160_17",0.007521,"Colorado Plateau Pinyon-Juniper Woodland",166,0.4,230,0,1.72983
"421","Alternative Succession","10170_6_7_8_9_12_18",0.0001388,"Columbia Plateau Western Juniper Woodland and Savanna",98,0.384314,353,0,0.0489964
"422","Alternative Succession","10170_6_7_8_9_12_18",0.0001388,"Columbia Plateau Western Juniper Woodland and Savanna",127,0.384314,492,0,0.0682896
"423","Alternative Succession","10170_6_7_8_9_12_18",0.0001388,"Columbia Plateau Western Juniper Woodland and Savanna",154,0.384314,68,0,0.0094384
"424","Alternative Succession","10170_6_7_8_9_12_18",0.0001388,"Columbia Plateau Western Juniper Woodland and Savanna",202,0.384314,1039,0,0.1442132
"425","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",182,0.517647,199,0,1.2482076
"426","Alternative Succession","10240_14_15_24",0.0061624,"Madrean Lower Montane Pine-Oak Forest and Woodland",183,0.117647,1,0,0.0061624
"427","Alternative Succession","10270_4_5_6",0.0049394,"Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland",99,0.843137,929,0,4.5887026
"428","Alternative Succession","10280_4_6_7_12",0.0057246,"Mediterranean California Mesic Mixed Conifer Forest and Woodland",100,0.658824,3919,0,22.4347074
"429","Alternative Succession","10290_2_3_4_5_6_7_12",0.0103438,"Mediterranean California Mixed Oak Woodland",101,0.392157,2773,0,28.6833574
"430","Alternative Succession","10300_2_3_4_5_6_7",0.010568,"Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland",102,0.568627,3384,0,35.762112
"431","Alternative Succession","10310_2_3_4_5_6_12",0.0029194,"California Montane Jeffrey Pine(-Ponderosa Pine) Woodland",40,0,218064,0.3,636.6160416
"432","Alternative Succession","10310_2_3_4_5_6_12",0.0029194,"California Montane Jeffrey Pine(-Ponderosa Pine) Woodland",155,0,2242,0,6.5452948
"433","Alternative Succession","10321_6",0.0059154,"Mediterranean California Red Fir Forest - Cascades",103,0.498039,11707,0,69.2515878
"434","Alternative Succession","10322_6",0.005283,"Mediterranean California Red Fir Forest - Southern Sierra",53,0.592157,48350,0.1,255.43305
"435","Alternative Succession","10330_3_6_7",0.000398,"Mediterranean California Subalpine Woodland",104,0.635294,3811,0,1.516778
"436","Alternative Succession","10440_3_6_7",0.000348,"Northern California Mesic Subalpine Woodland",106,0,603,0,0.209844
"437","Alternative Succession","10450_1_7_8_9",0.011712,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest",130,1,3927,0,45.993024
"438","Alternative Succession","10470_8_9",0.007952,"Northern Rocky Mountain Mesic Montane Mixed Conifer Forest",132,0.898039,10,0,0.07952
"439","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",168,1,49,0,0.0115346
"440","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",185,1,0,0,0
"441","Alternative Succession","10510_18_21",0.0003402,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",205,1,227,0,0.0772254
"442","Alternative Succession","10520_12",0.0113078,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",58,0.901961,41001,0.1,463.6311078
"443","Alternative Succession","10520_13",0.0069776,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",78,0.901961,23242,0,162.1733792
"444","Alternative Succession","10520_15",0.0111678,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",186,0.901961,21,0,0.2345238
"445","Alternative Succession","10520_17",0.0111622,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",61,0.901961,69775,0.1,778.842505
"446","Alternative Succession","10520_18",0.011141,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",206,0.901961,124,0,1.381484
"447","Alternative Succession","10531_1_7_8_9",0.0046226,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic",133,0,34,0,0.1571684
"448","Alternative Succession","10532_7_9",0.0028998,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Xeric",134,0,71,0,0.2058858
"449","Alternative Succession","10540_13_14",0.009643,"Southern Rocky Mountain Ponderosa Pine Woodland",79,0,26198,0,252.627314
"450","Alternative Succession","10540_15_25",0.0020834,"Southern Rocky Mountain Ponderosa Pine Woodland",187,0,23,0,0.0479182
"451","Alternative Succession","10540_17",0.009518,"Southern Rocky Mountain Ponderosa Pine Woodland",169,0,6119,0,58.240642
"452","Alternative Succession","10550_1_8_9",0.0038984,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",135,0.745098,788,0,3.0719392
"453","Alternative Succession","10580_12",0.002668,"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland",158,0,1410,0,3.76188
"454","Alternative Succession","10581_6",0.0026256,"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland - Wet",107,0,902,0,2.3682912
"455","Alternative Succession","10610_13",0.0054904,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,0,708,0,3.8872032
"456","Alternative Succession","10610_15_25",0.0012578,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",188,0,16,0,0.0201248
"457","Alternative Succession","10610_18",0.0007826,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",69,0,52155,0.1,40.816503
"458","Alternative Succession","10610_6",3.94e-05,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",109,0,755,0,0.029747
"459","Alternative Succession","10610_8_9_17",0.0004334,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",62,0,82068,0.1,35.5682712
"460","Alternative Succession","10610_8_9_17",0.0004334,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",136,0,3848,0,1.6677232
"461","Alternative Succession","10620_13",8.66e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",81,0.901961,1056,0,0.0914496
"462","Alternative Succession","10620_6_12_17_18",9.18e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",30,0.901961,361926,0.5,33.2248068
"463","Alternative Succession","10620_6_12_17_18",9.18e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",35,0.901961,276846,0.4,25.4144628
"464","Alternative Succession","10620_6_12_17_18",9.18e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",110,0.901961,9433,0,0.8659494
"465","Alternative Succession","10620_6_12_17_18",9.18e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",210,0.901961,29748,0,2.7308664
"466","Alternative Succession","10620_7_9",0.0005922,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",137,0.901961,8554,0,5.0656788
"467","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",171,0.843137,105,0,0.268485
"468","Alternative Succession","10790_13",0.0040344,"Great Basin Xeric Mixed Sagebrush Shrubland",82,0.811765,8355,0,33.707412
"469","Alternative Succession","10790_6_9_10_12_16_17_18",0.0029442,"Great Basin Xeric Mixed Sagebrush Shrubland",2,0.811765,7594623,11,22360.0890366
"470","Alternative Succession","10790_6_9_10_12_16_17_18",0.0029442,"Great Basin Xeric Mixed Sagebrush Shrubland",4,0.811765,3994982,5.8,11762.0260044
"471","Alternative Succession","10790_6_9_10_12_16_17_18",0.0029442,"Great Basin Xeric Mixed Sagebrush Shrubland",19,0.811765,875430,1.3,2577.441006
"472","Alternative Succession","10790_6_9_10_12_16_17_18",0.0029442,"Great Basin Xeric Mixed Sagebrush Shrubland",23,0.811765,648866,0.9,1910.3912772
"473","Alternative Succession","10790_6_9_10_12_16_17_18",0.0029442,"Great Basin Xeric Mixed Sagebrush Shrubland",28,0.811765,407717,0.6,1200.4003914
"474","Alternative Succession","10860_13_16_17_18_21_23",0.0008304,"Rocky Mountain Lower Montane-Foothill Shrubland",84,0.396078,594,0,0.4932576
"475","Alternative Succession","10860_13_16_17_18_21_23",0.0008304,"Rocky Mountain Lower Montane-Foothill Shrubland",172,0.396078,18954,0,15.7394016
"476","Alternative Succession","10860_13_16_17_18_21_23",0.0008304,"Rocky Mountain Lower Montane-Foothill Shrubland",212,0.396078,19874,0,16.5033696
"477","Alternative Succession","11140_3_6_7",0.0034716,"California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna",118,0.909804,13,0,0.0451308
"478","Alternative Succession","11240_10_12_17_18_19_21",0.001835,"Columbia Plateau Low Sagebrush Steppe",65,0.678431,34835,0.1,63.922225
"479","Alternative Succession","11240_10_12_17_18_19_21",0.001835,"Columbia Plateau Low Sagebrush Steppe",159,0.678431,126,0,0.23121
"480","Alternative Succession","11240_10_12_17_18_19_21",0.001835,"Columbia Plateau Low Sagebrush Steppe",215,0.678431,1854,0,3.40209
"481","Alternative Succession","11260_13",0.0030946,"Inter-Mountain Basins Montane Sagebrush Steppe",91,0.662745,1938,0,5.9973348
"482","Alternative Succession","11260_6_12_17_18_28",0.0030498,"Inter-Mountain Basins Montane Sagebrush Steppe",11,0.662745,1637429,2.4,4993.8309642
"483","Alternative Succession","11260_6_12_17_18_28",0.0030498,"Inter-Mountain Basins Montane Sagebrush Steppe",24,0.662745,538985,0.8,1643.796453
"484","Alternative Succession","11260_6_12_17_18_28",0.0030498,"Inter-Mountain Basins Montane Sagebrush Steppe",25,0.662745,451871,0.7,1378.1161758
"485","Alternative Succession","11260_6_12_17_18_28",0.0030498,"Inter-Mountain Basins Montane Sagebrush Steppe",31,0.662745,333075,0.5,1015.812135
"486","Alternative Succession","11270_15",0.0021546,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",196,0.843137,15,0,0.032319
"487","Alternative Succession","11390_8_9",0.004485,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",143,0.4,431,0,1.933035
"488","Alternative Succession","11400_9",0.0016642,"Northern Rocky Mountain Subalpine-Upper Montane Grassland",144,0.764706,673,0,1.1200066
"489","Alternative Succession","11650_9",0.0011938,"Northern Rocky Mountain Foothill Conifer Wooded Steppe",150,0,306,0,0.3653028
"490","Alternative Succession","11660_9_10_19",0.0109008,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",151,0,4,0,0.0436032
"491","Competition or Maintenance","10160_15_28",0.0034882,"Colorado Plateau Pinyon-Juniper Woodland",180,0.4,552,0,1.9254864
"492","Competition or Maintenance","10160_17",0.003699,"Colorado Plateau Pinyon-Juniper Woodland",166,0.4,230,0,0.85077
"493","Competition or Maintenance","10450_1_7_8_9",0.0078444,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest",130,1,3927,0,30.8049588
"494","Competition or Maintenance","10460_18",0.0020374,"Northern Rocky Mountain Subalpine Woodland and Parkland",68,0,35958,0.1,73.2608292
"495","Competition or Maintenance","10470_8_9",0.0004524,"Northern Rocky Mountain Mesic Montane Mixed Conifer Forest",132,0.898039,10,0,0.004524
"496","Competition or Maintenance","10500_18",0.001005,"Rocky Mountain Lodgepole Pine Forest",204,0.101961,0,0,0
"497","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",168,1,49,0,0.0940506
"498","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",185,1,0,0,0
"499","Competition or Maintenance","10510_18_21",0.0019198,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",205,1,227,0,0.4357946
"500","Competition or Maintenance","10532_7_9",8.9e-05,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Xeric",134,0,71,0,0.006319
"501","Competition or Maintenance","10550_17",0.0009182,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",170,0.745098,22182,0,20.3675124
"502","Competition or Maintenance","10550_18",0.0008514,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",207,0.745098,25721,0,21.8988594
"503","Competition or Maintenance","10560_18",0.0008308,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",208,0,40,0,0.033232
"504","Competition or Maintenance","10610_6",0.0131214,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",109,0,755,0,9.906657
"505","Competition or Maintenance","11230_1_7_8_9",0.007966,"Columbia Plateau Steppe and Grassland",140,0.917647,1206,0,9.606996
"506","Competition or Maintenance","11390_8_9",0.2104072,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",143,0.4,431,0,90.6855032
"507","Insect or Disease","10110_6_10_12_17_18_19",0.0022824,"Rocky Mountain Aspen Forest and Woodland",29,0.45098,343253,0.5,783.4406472
"508","Insect or Disease","10110_6_10_12_17_18_19",0.0022824,"Rocky Mountain Aspen Forest and Woodland",47,0.45098,110095,0.2,251.280828
"509","Insect or Disease","10110_6_10_12_17_18_19",0.0022824,"Rocky Mountain Aspen Forest and Woodland",97,0.45098,4770,0,10.887048
"510","Insect or Disease","10110_6_10_12_17_18_19",0.0022824,"Rocky Mountain Aspen Forest and Woodland",164,0.45098,22900,0,52.26696
"511","Insect or Disease","10110_9",0.0006778,"Rocky Mountain Aspen Forest and Woodland",55,0.45098,98205,0.1,66.563349
"512","Insect or Disease","10160_13_14",0.0028668,"Colorado Plateau Pinyon-Juniper Woodland",76,0.4,75,0,0.21501
"513","Insect or Disease","10160_15_28",0.0058672,"Colorado Plateau Pinyon-Juniper Woodland",180,0.4,552,0,3.2386944
"514","Insect or Disease","10160_17",0.0035252,"Colorado Plateau Pinyon-Juniper Woodland",166,0.4,230,0,0.810796
"515","Insect or Disease","10190_13_14",0.0028614,"Great Basin Pinyon-Juniper Woodland",32,0,265331,0.4,759.2181234
"516","Insect or Disease","10190_15",0.002891,"Great Basin Pinyon-Juniper Woodland",181,0,13190,0,38.13229
"517","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",8,0,3036507,4.4,6771.41061
"518","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",17,0,901479,1.3,2010.29817
"519","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",52,0,81541,0.1,181.83643
"520","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",128,0,71,0,0.15833
"521","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",203,0,7458,0,16.63134
"522","Insect or Disease","10270_4_5_6",0.0014776,"Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland",99,0.843137,929,0,1.3726904
"523","Insect or Disease","10280_4_6_7_12",0.0028342,"Mediterranean California Mesic Mixed Conifer Forest and Woodland",100,0.658824,3919,0,11.1072298
"524","Insect or Disease","10290_2_3_4_5_6_7_12",0.0013752,"Mediterranean California Mixed Oak Woodland",101,0.392157,2773,0,3.8134296
"525","Insect or Disease","10310_2_3_4_5_6_12",0.001421,"California Montane Jeffrey Pine(-Ponderosa Pine) Woodland",40,0,218064,0.3,309.868944
"526","Insect or Disease","10310_2_3_4_5_6_12",0.001421,"California Montane Jeffrey Pine(-Ponderosa Pine) Woodland",155,0,2242,0,3.185882
"527","Insect or Disease","10321_6",0.0025482,"Mediterranean California Red Fir Forest - Cascades",103,0.498039,11707,0,29.8317774
"528","Insect or Disease","10322_6",0.0023678,"Mediterranean California Red Fir Forest - Southern Sierra",53,0.592157,48350,0.1,114.48313
"529","Insect or Disease","10330_12",0.003762,"Mediterranean California Subalpine Woodland",156,0.635294,9821,0,36.946602
"530","Insect or Disease","10440_3_6_7",0.004736,"Northern California Mesic Subalpine Woodland",106,0,603,0,2.855808
"531","Insect or Disease","10450_1_7_8_9",0.0073362,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest",130,1,3927,0,28.8092574
"532","Insect or Disease","10460_1_7_9",0.0038084,"Northern Rocky Mountain Subalpine Woodland and Parkland",131,0,904,0,3.4427936
"533","Insect or Disease","10470_8_9",0.003726,"Northern Rocky Mountain Mesic Montane Mixed Conifer Forest",132,0.898039,10,0,0.03726
"534","Insect or Disease","10500_18",0.0106874,"Rocky Mountain Lodgepole Pine Forest",204,0.101961,0,0,0
"535","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",168,1,49,0,0.3776822
"536","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",185,1,0,0,0
"537","Insect or Disease","10510_18_21",0.0078612,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",205,1,227,0,1.7844924
"538","Insect or Disease","10520_12",0.0125136,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",58,0.901961,41001,0.1,513.0701136
"539","Insect or Disease","10520_13",0.0125648,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",78,0.901961,23242,0,292.0310816
"540","Insect or Disease","10520_15",0.0122,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",186,0.901961,21,0,0.2562
"541","Insect or Disease","10520_17",0.0123202,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",61,0.901961,69775,0.1,859.641955
"542","Insect or Disease","10520_18",0.0123222,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",206,0.901961,124,0,1.5279528
"543","Insect or Disease","10531_1_7_8_9",0.0037776,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic",133,0,34,0,0.1284384
"544","Insect or Disease","10532_7_9",0.0034234,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Xeric",134,0,71,0,0.2430614
"545","Insect or Disease","10540_13_14",0.0042204,"Southern Rocky Mountain Ponderosa Pine Woodland",79,0,26198,0,110.5660392
"546","Insect or Disease","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",187,0,23,0,0.0105248
"547","Insect or Disease","10540_17",0.0042036,"Southern Rocky Mountain Ponderosa Pine Woodland",169,0,6119,0,25.7218284
"548","Insect or Disease","10550_1_8_9",0.0068248,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",135,0.745098,788,0,5.3779424
"549","Insect or Disease","10550_17",0.0053804,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",170,0.745098,22182,0,119.3480328
"550","Insect or Disease","10550_18",0.0050458,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",207,0.745098,25721,0,129.7830218
"551","Insect or Disease","10560_18",0.004938,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",208,0,40,0,0.19752
"552","Insect or Disease","10580_12",0.0017486,"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland",158,0,1410,0,2.465526
"553","Insect or Disease","10581_6",0.0017452,"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland - Wet",107,0,902,0,1.5741704
"554","Insect or Disease","10582_6",0.001167,"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland - Dry",108,0,1582,0,1.846194
"555","Insect or Disease","10610_13",0.0025498,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,0,708,0,1.8052584
"556","Insect or Disease","10610_15_25",0.0003252,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",188,0,16,0,0.0052032
"557","Insect or Disease","10610_18",0.001386,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",69,0,52155,0.1,72.28683
"558","Insect or Disease","10610_6",0.0023864,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",109,0,755,0,1.801732
"559","Insect or Disease","10610_8_9_17",0.0018078,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",62,0,82068,0.1,148.3625304
"560","Insect or Disease","10610_8_9_17",0.0018078,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",136,0,3848,0,6.9564144
"561","Insect or Disease","10790_13",0.0040256,"Great Basin Xeric Mixed Sagebrush Shrubland",82,0.811765,8355,0,33.633888
"562","Insect or Disease","10790_6_9_10_12_16_17_18",0.0041096,"Great Basin Xeric Mixed Sagebrush Shrubland",2,0.811765,7594623,11,31210.8626808
"563","Insect or Disease","10790_6_9_10_12_16_17_18",0.0041096,"Great Basin Xeric Mixed Sagebrush Shrubland",4,0.811765,3994982,5.8,16417.7780272
"564","Insect or Disease","10790_6_9_10_12_16_17_18",0.0041096,"Great Basin Xeric Mixed Sagebrush Shrubland",19,0.811765,875430,1.3,3597.667128
