"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"59",150,2752,34707145,"Tree Cover = 50%",82,172,73,0.321568627,0.674509804,0.28627451,612,0
"60",151,2272,38672990,"Tree Cover = 51%",78,171,69,0.305882353,0.670588235,0.270588235,505,0
"61",152,928,36593412,"Tree Cover = 52%",73,169,66,0.28627451,0.662745098,0.258823529,206,0
"62",153,593,36181057,"Tree Cover = 53%",71,164,64,0.278431373,0.643137255,0.250980392,132,0
"63",154,416,36210089,"Tree Cover = 54%",69,159,62,0.270588235,0.623529412,0.243137255,93,0
"64",155,1695,76625086,"Tree Cover = 55%",67,154,60,0.262745098,0.603921569,0.235294118,377,0
"65",156,192,37637619,"Tree Cover = 56%",64,149,58,0.250980392,0.584313725,0.22745098,43,0
"66",157,707,37393772,"Tree Cover = 57%",62,144,56,0.243137255,0.564705882,0.219607843,157,0
"67",158,4,41979971,"Tree Cover = 58%",60,139,55,0.235294118,0.545098039,0.215686275,1,0
"68",159,36,41088624,"Tree Cover = 59%",58,134,53,0.22745098,0.525490196,0.207843137,8,0
"69",165,10,92045945,"Tree Cover = 65%",25,119,55,0.098039216,0.466666667,0.215686275,2,0
"70",175,559,111573949,"Tree Cover = 75%",27,92,40,0.105882353,0.360784314,0.156862745,124,0
"71",210,39054,22881636,"Shrub Cover = 10%",239,228,204,0.937254902,0.894117647,0.8,8685,0.1
"72",211,28872,19812687,"Shrub Cover = 11%",238,227,202,0.933333333,0.890196078,0.792156863,6421,0
"73",212,151601,26356283,"Shrub Cover = 12%",237,226,199,0.929411765,0.88627451,0.780392157,33715,0.3
"74",213,46807,1339955,"Shrub Cover = 13%",237,224,197,0.929411765,0.878431373,0.77254902,10410,0.1
"75",214,351114,43350227,"Shrub Cover = 14%",236,223,195,0.925490196,0.874509804,0.764705882,78086,0.6
"76",215,1475,13238742,"Shrub Cover = 15%",235,222,192,0.921568627,0.870588235,0.752941176,328,0
"77",216,473438,39944836,"Shrub Cover = 16%",234,221,190,0.917647059,0.866666667,0.745098039,105290,0.8
"78",217,623703,27673741,"Shrub Cover = 17%",233,220,188,0.91372549,0.862745098,0.737254902,138708,1.1
"79",218,505415,30909703,"Shrub Cover = 18%",232,219,185,0.909803922,0.858823529,0.725490196,112402,0.9
"80",219,427476,45166074,"Shrub Cover = 19%",232,217,183,0.909803922,0.850980392,0.717647059,95068,0.7
"81",220,1495280,66027637,"Shrub Cover = 20%",231,216,181,0.905882353,0.847058824,0.709803922,332542,2.6
"82",221,1848079,34841727,"Shrub Cover = 21%",230,215,178,0.901960784,0.843137255,0.698039216,411003,3.2
"83",222,2723441,98190021,"Shrub Cover = 22%",229,214,176,0.898039216,0.839215686,0.690196078,605679,4.7
"84",223,2804909,84378400,"Shrub Cover = 23%",228,213,174,0.894117647,0.835294118,0.682352941,623797,4.8
"85",224,34972,44062559,"Shrub Cover = 24%",227,212,172,0.890196078,0.831372549,0.674509804,7778,0.1
"86",225,2685663,94208465,"Shrub Cover = 25%",227,210,169,0.890196078,0.823529412,0.662745098,597277,4.6
"87",226,2643736,109086572,"Shrub Cover = 26%",226,209,167,0.88627451,0.819607843,0.654901961,587953,4.6
"88",227,2329991,62293577,"Shrub Cover = 27%",225,208,165,0.882352941,0.815686275,0.647058824,518178,4
"89",228,787866,144047060,"Shrub Cover = 28%",224,207,163,0.878431373,0.811764706,0.639215686,175217,1.4
"90",229,3197494,114590931,"Shrub Cover = 29%",223,206,161,0.874509804,0.807843137,0.631372549,711106,5.5
"91",230,1738990,63231995,"Shrub Cover = 30%",223,205,158,0.874509804,0.803921569,0.619607843,386742,3
"92",231,3616863,96799671,"Shrub Cover = 31%",222,204,156,0.870588235,0.8,0.611764706,804371,6.2
"93",232,2816111,77548748,"Shrub Cover = 32%",221,203,154,0.866666667,0.796078431,0.603921569,626288,4.9
"94",233,2180650,42556307,"Shrub Cover = 33%",220,202,152,0.862745098,0.792156863,0.596078431,484965,3.8
"95",234,402233,63752727,"Shrub Cover = 34%",219,201,149,0.858823529,0.788235294,0.584313725,89454,0.7
"96",235,2058744,54191785,"Shrub Cover = 35%",218,200,147,0.854901961,0.784313725,0.576470588,457854,3.6
"97",236,1632932,55379015,"Shrub Cover = 36%",215,196,144,0.843137255,0.768627451,0.564705882,363155,2.8
"98",237,1917,13904469,"Shrub Cover = 37%",208,190,140,0.815686275,0.745098039,0.549019608,426,0
"99",238,25332,25132650,"Shrub Cover = 38%",202,184,135,0.792156863,0.721568627,0.529411765,5634,0
"100",239,16948,20502197,"Shrub Cover = 39%",196,178,131,0.768627451,0.698039216,0.51372549,3769,0
"101",240,11541,19922659,"Shrub Cover = 40%",189,173,127,0.741176471,0.678431373,0.498039216,2567,0
