"","model_label","model_code","ref_label","ref_percent","bps_name","Var1","Var2","Freq","BPS_CODE","ZONE","total_count","currentPercent"
"1","10110_6_10_12_17_18_19_A","10110_6_10_12_17_18_19","A",14,"Rocky Mountain Aspen Forest and Woodland",579,1,8611,10110,6,21450,40
"2","10110_6_10_12_17_18_19_A","10110_6_10_12_17_18_19","A",14,"Rocky Mountain Aspen Forest and Woodland",1048,1,969340,10110,12,1543440,62
"3","10110_6_10_12_17_18_19_A","10110_6_10_12_17_18_19","A",14,"Rocky Mountain Aspen Forest and Woodland",1078,1,45924,10110,17,102968,44
"4","10110_6_10_12_17_18_19_A","10110_6_10_12_17_18_19","A",14,"Rocky Mountain Aspen Forest and Woodland",1218,1,258500,10110,18,495043,52
"5","10110_6_10_12_17_18_19_B","10110_6_10_12_17_18_19","B",40,"Rocky Mountain Aspen Forest and Woodland",579,2,180,10110,6,21450,0
"6","10110_6_10_12_17_18_19_B","10110_6_10_12_17_18_19","B",40,"Rocky Mountain Aspen Forest and Woodland",1048,2,32007,10110,12,1543440,2
"7","10110_6_10_12_17_18_19_B","10110_6_10_12_17_18_19","B",40,"Rocky Mountain Aspen Forest and Woodland",1078,2,2957,10110,17,102968,2
"8","10110_6_10_12_17_18_19_B","10110_6_10_12_17_18_19","B",40,"Rocky Mountain Aspen Forest and Woodland",1218,2,12955,10110,18,495043,2
"9","10110_6_10_12_17_18_19_C","10110_6_10_12_17_18_19","C",45,"Rocky Mountain Aspen Forest and Woodland",579,3,5319,10110,6,21450,24
"10","10110_6_10_12_17_18_19_C","10110_6_10_12_17_18_19","C",45,"Rocky Mountain Aspen Forest and Woodland",1048,3,59817,10110,12,1543440,3
"11","10110_6_10_12_17_18_19_C","10110_6_10_12_17_18_19","C",45,"Rocky Mountain Aspen Forest and Woodland",1078,3,6424,10110,17,102968,6
"12","10110_6_10_12_17_18_19_C","10110_6_10_12_17_18_19","C",45,"Rocky Mountain Aspen Forest and Woodland",1218,3,31270,10110,18,495043,6
"13","10110_6_10_12_17_18_19_D","10110_6_10_12_17_18_19","D",1,"Rocky Mountain Aspen Forest and Woodland",579,4,6148,10110,6,21450,28
"14","10110_6_10_12_17_18_19_D","10110_6_10_12_17_18_19","D",1,"Rocky Mountain Aspen Forest and Woodland",1048,4,428523,10110,12,1543440,27
"15","10110_6_10_12_17_18_19_D","10110_6_10_12_17_18_19","D",1,"Rocky Mountain Aspen Forest and Woodland",1078,4,41407,10110,17,102968,40
"16","10110_6_10_12_17_18_19_D","10110_6_10_12_17_18_19","D",1,"Rocky Mountain Aspen Forest and Woodland",1218,4,187383,10110,18,495043,37
"17","10110_6_10_12_17_18_19_E","10110_6_10_12_17_18_19","E",NA,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"18","10110_6_10_12_17_18_19_Agriculture","10110_6_10_12_17_18_19","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",579,180,29,10110,6,21450,0
"19","10110_6_10_12_17_18_19_Agriculture","10110_6_10_12_17_18_19","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",1048,180,4479,10110,12,1543440,0
"20","10110_6_10_12_17_18_19_Agriculture","10110_6_10_12_17_18_19","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",1078,180,4608,10110,17,102968,4
"21","10110_6_10_12_17_18_19_Agriculture","10110_6_10_12_17_18_19","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",1218,180,407,10110,18,495043,0
"22","10110_6_10_12_17_18_19_Developed","10110_6_10_12_17_18_19","Developed",0,"Rocky Mountain Aspen Forest and Woodland",579,120,280,10110,6,21450,1
"23","10110_6_10_12_17_18_19_Developed","10110_6_10_12_17_18_19","Developed",0,"Rocky Mountain Aspen Forest and Woodland",1048,120,1540,10110,12,1543440,0
"24","10110_6_10_12_17_18_19_Developed","10110_6_10_12_17_18_19","Developed",0,"Rocky Mountain Aspen Forest and Woodland",1078,120,85,10110,17,102968,0
"25","10110_6_10_12_17_18_19_Developed","10110_6_10_12_17_18_19","Developed",0,"Rocky Mountain Aspen Forest and Woodland",1218,120,786,10110,18,495043,0
"26","10110_6_10_12_17_18_19_Water","10110_6_10_12_17_18_19","Water",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"27","10110_6_10_12_17_18_19_UN","10110_6_10_12_17_18_19","UN",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"28","10110_6_10_12_17_18_19_UE","10110_6_10_12_17_18_19","UE",0,"Rocky Mountain Aspen Forest and Woodland",579,7,663,10110,6,21450,3
"29","10110_6_10_12_17_18_19_UE","10110_6_10_12_17_18_19","UE",0,"Rocky Mountain Aspen Forest and Woodland",1048,7,47477,10110,12,1543440,3
"30","10110_6_10_12_17_18_19_UE","10110_6_10_12_17_18_19","UE",0,"Rocky Mountain Aspen Forest and Woodland",1078,7,1405,10110,17,102968,1
"31","10110_6_10_12_17_18_19_UE","10110_6_10_12_17_18_19","UE",0,"Rocky Mountain Aspen Forest and Woodland",1218,7,3689,10110,18,495043,0
"32","10110_9_A","10110_9","A",48,"Rocky Mountain Aspen Forest and Woodland",622,1,330535,10110,9,441580,74
"33","10110_9_B","10110_9","B",22,"Rocky Mountain Aspen Forest and Woodland",622,2,10805,10110,9,441580,2
"34","10110_9_C","10110_9","C",13,"Rocky Mountain Aspen Forest and Woodland",622,3,3100,10110,9,441580,0
"35","10110_9_D","10110_9","D",14,"Rocky Mountain Aspen Forest and Woodland",622,4,59394,10110,9,441580,13
"36","10110_9_E","10110_9","E",3,"Rocky Mountain Aspen Forest and Woodland",622,5,13801,10110,9,441580,3
"37","10110_9_Agriculture","10110_9","Agriculture",0,"Rocky Mountain Aspen Forest and Woodland",622,180,407,10110,9,441580,0
"38","10110_9_Developed","10110_9","Developed",0,"Rocky Mountain Aspen Forest and Woodland",622,120,575,10110,9,441580,0
"39","10110_9_Water","10110_9","Water",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"40","10110_9_UN","10110_9","UN",0,"Rocky Mountain Aspen Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"41","10110_9_UE","10110_9","UE",0,"Rocky Mountain Aspen Forest and Woodland",622,7,6534,10110,9,441580,1
"42","10120_17_18_21_A","10120_17_18_21","A",8,"Rocky Mountain Bigtooth Maple Ravine Woodland",1079,1,716,10120,17,5049,14
"43","10120_17_18_21_B","10120_17_18_21","B",18,"Rocky Mountain Bigtooth Maple Ravine Woodland",1079,2,1016,10120,17,5049,20
"44","10120_17_18_21_C","10120_17_18_21","C",74,"Rocky Mountain Bigtooth Maple Ravine Woodland",1079,3,2885,10120,17,5049,57
"45","10120_17_18_21_D","10120_17_18_21","D",NA,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"46","10120_17_18_21_E","10120_17_18_21","E",NA,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"47","10120_17_18_21_Agriculture","10120_17_18_21","Agriculture",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",1079,180,54,10120,17,5049,1
"48","10120_17_18_21_Developed","10120_17_18_21","Developed",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",1079,120,5,10120,17,5049,0
"49","10120_17_18_21_Water","10120_17_18_21","Water",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"50","10120_17_18_21_UN","10120_17_18_21","UN",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",NA,NA,NA,NA,NA,NA,NA
"51","10120_17_18_21_UE","10120_17_18_21","UE",0,"Rocky Mountain Bigtooth Maple Ravine Woodland",1079,7,227,10120,17,5049,4
"52","10160_13_14_A","10160_13_14","A",2,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"53","10160_13_14_B","10160_13_14","B",7,"Colorado Plateau Pinyon-Juniper Woodland",491,2,303,10160,13,335,90
"54","10160_13_14_C","10160_13_14","C",27,"Colorado Plateau Pinyon-Juniper Woodland",491,3,1,10160,13,335,0
"55","10160_13_14_D","10160_13_14","D",64,"Colorado Plateau Pinyon-Juniper Woodland",491,4,2,10160,13,335,0
"56","10160_13_14_E","10160_13_14","E",NA,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"57","10160_13_14_Agriculture","10160_13_14","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"58","10160_13_14_Developed","10160_13_14","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"59","10160_13_14_Water","10160_13_14","Water",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"60","10160_13_14_UN","10160_13_14","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"61","10160_13_14_UE","10160_13_14","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",491,7,29,10160,13,335,8
"62","10160_15_28_A","10160_15_28","A",10,"Colorado Plateau Pinyon-Juniper Woodland",1182,1,829,10160,15,2480,33
"63","10160_15_28_B","10160_15_28","B",21,"Colorado Plateau Pinyon-Juniper Woodland",1182,2,39,10160,15,2480,1
"64","10160_15_28_C","10160_15_28","C",25,"Colorado Plateau Pinyon-Juniper Woodland",1182,3,935,10160,15,2480,37
"65","10160_15_28_D","10160_15_28","D",34,"Colorado Plateau Pinyon-Juniper Woodland",1182,4,29,10160,15,2480,1
"66","10160_15_28_E","10160_15_28","E",10,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"67","10160_15_28_Agriculture","10160_15_28","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"68","10160_15_28_Developed","10160_15_28","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"69","10160_15_28_Water","10160_15_28","Water",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"70","10160_15_28_UN","10160_15_28","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"71","10160_15_28_UE","10160_15_28","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"72","10160_17_A","10160_17","A",9,"Colorado Plateau Pinyon-Juniper Woodland",1080,1,875,10160,17,1033,84
"73","10160_17_B","10160_17","B",21,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"74","10160_17_C","10160_17","C",24,"Colorado Plateau Pinyon-Juniper Woodland",1080,3,37,10160,17,1033,3
"75","10160_17_D","10160_17","D",38,"Colorado Plateau Pinyon-Juniper Woodland",1080,4,10,10160,17,1033,0
"76","10160_17_E","10160_17","E",8,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"77","10160_17_Agriculture","10160_17","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",1080,180,18,10160,17,1033,1
"78","10160_17_Developed","10160_17","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"79","10160_17_Water","10160_17","Water",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"80","10160_17_UN","10160_17","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"81","10160_17_UE","10160_17","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",1080,7,93,10160,17,1033,9
"82","10170_6_7_8_9_12_18_A","10170_6_7_8_9_12_18","A",2,"Columbia Plateau Western Juniper Woodland and Savanna",580,1,177,10170,6,1588,11
"83","10170_6_7_8_9_12_18_A","10170_6_7_8_9_12_18","A",2,"Columbia Plateau Western Juniper Woodland and Savanna",623,1,311,10170,9,2213,14
"84","10170_6_7_8_9_12_18_A","10170_6_7_8_9_12_18","A",2,"Columbia Plateau Western Juniper Woodland and Savanna",1049,1,10,10170,12,307,3
"85","10170_6_7_8_9_12_18_A","10170_6_7_8_9_12_18","A",2,"Columbia Plateau Western Juniper Woodland and Savanna",1220,1,383,10170,18,4673,8
"86","10170_6_7_8_9_12_18_B","10170_6_7_8_9_12_18","B",7,"Columbia Plateau Western Juniper Woodland and Savanna",580,2,709,10170,6,1588,44
"87","10170_6_7_8_9_12_18_B","10170_6_7_8_9_12_18","B",7,"Columbia Plateau Western Juniper Woodland and Savanna",623,2,1383,10170,9,2213,62
"88","10170_6_7_8_9_12_18_B","10170_6_7_8_9_12_18","B",7,"Columbia Plateau Western Juniper Woodland and Savanna",1049,2,147,10170,12,307,47
"89","10170_6_7_8_9_12_18_B","10170_6_7_8_9_12_18","B",7,"Columbia Plateau Western Juniper Woodland and Savanna",1220,2,1860,10170,18,4673,39
"90","10170_6_7_8_9_12_18_C","10170_6_7_8_9_12_18","C",18,"Columbia Plateau Western Juniper Woodland and Savanna",580,3,179,10170,6,1588,11
"91","10170_6_7_8_9_12_18_C","10170_6_7_8_9_12_18","C",18,"Columbia Plateau Western Juniper Woodland and Savanna",623,3,20,10170,9,2213,0
"92","10170_6_7_8_9_12_18_C","10170_6_7_8_9_12_18","C",18,"Columbia Plateau Western Juniper Woodland and Savanna",1049,3,48,10170,12,307,15
"93","10170_6_7_8_9_12_18_C","10170_6_7_8_9_12_18","C",18,"Columbia Plateau Western Juniper Woodland and Savanna",1220,3,938,10170,18,4673,20
"94","10170_6_7_8_9_12_18_D","10170_6_7_8_9_12_18","D",43,"Columbia Plateau Western Juniper Woodland and Savanna",580,4,149,10170,6,1588,9
"95","10170_6_7_8_9_12_18_D","10170_6_7_8_9_12_18","D",43,"Columbia Plateau Western Juniper Woodland and Savanna",623,4,13,10170,9,2213,0
"96","10170_6_7_8_9_12_18_D","10170_6_7_8_9_12_18","D",43,"Columbia Plateau Western Juniper Woodland and Savanna",1049,4,2,10170,12,307,0
"97","10170_6_7_8_9_12_18_D","10170_6_7_8_9_12_18","D",43,"Columbia Plateau Western Juniper Woodland and Savanna",1220,4,942,10170,18,4673,20
"98","10170_6_7_8_9_12_18_E","10170_6_7_8_9_12_18","E",30,"Columbia Plateau Western Juniper Woodland and Savanna",580,5,18,10170,6,1588,1
"99","10170_6_7_8_9_12_18_E","10170_6_7_8_9_12_18","E",30,"Columbia Plateau Western Juniper Woodland and Savanna",623,5,1,10170,9,2213,0
"100","10170_6_7_8_9_12_18_E","10170_6_7_8_9_12_18","E",30,"Columbia Plateau Western Juniper Woodland and Savanna",1049,5,7,10170,12,307,2
"101","10170_6_7_8_9_12_18_E","10170_6_7_8_9_12_18","E",30,"Columbia Plateau Western Juniper Woodland and Savanna",1220,5,128,10170,18,4673,2
"102","10170_6_7_8_9_12_18_Agriculture","10170_6_7_8_9_12_18","Agriculture",0,"Columbia Plateau Western Juniper Woodland and Savanna",580,180,2,10170,6,1588,0
"103","10170_6_7_8_9_12_18_Agriculture","10170_6_7_8_9_12_18","Agriculture",0,"Columbia Plateau Western Juniper Woodland and Savanna",623,180,4,10170,9,2213,0
"104","10170_6_7_8_9_12_18_Agriculture","10170_6_7_8_9_12_18","Agriculture",0,"Columbia Plateau Western Juniper Woodland and Savanna",1220,180,2,10170,18,4673,0
"105","10170_6_7_8_9_12_18_Developed","10170_6_7_8_9_12_18","Developed",0,"Columbia Plateau Western Juniper Woodland and Savanna",623,120,45,10170,9,2213,2
"106","10170_6_7_8_9_12_18_Developed","10170_6_7_8_9_12_18","Developed",0,"Columbia Plateau Western Juniper Woodland and Savanna",1220,120,6,10170,18,4673,0
"107","10170_6_7_8_9_12_18_Water","10170_6_7_8_9_12_18","Water",0,"Columbia Plateau Western Juniper Woodland and Savanna",NA,NA,NA,NA,NA,NA,NA
"108","10170_6_7_8_9_12_18_UN","10170_6_7_8_9_12_18","UN",0,"Columbia Plateau Western Juniper Woodland and Savanna",580,6,161,10170,6,1588,10
"109","10170_6_7_8_9_12_18_UN","10170_6_7_8_9_12_18","UN",0,"Columbia Plateau Western Juniper Woodland and Savanna",623,6,167,10170,9,2213,7
"110","10170_6_7_8_9_12_18_UN","10170_6_7_8_9_12_18","UN",0,"Columbia Plateau Western Juniper Woodland and Savanna",1049,6,93,10170,12,307,30
"111","10170_6_7_8_9_12_18_UN","10170_6_7_8_9_12_18","UN",0,"Columbia Plateau Western Juniper Woodland and Savanna",1220,6,356,10170,18,4673,7
"112","10170_6_7_8_9_12_18_UE","10170_6_7_8_9_12_18","UE",0,"Columbia Plateau Western Juniper Woodland and Savanna",580,7,169,10170,6,1588,10
"113","10170_6_7_8_9_12_18_UE","10170_6_7_8_9_12_18","UE",0,"Columbia Plateau Western Juniper Woodland and Savanna",623,7,101,10170,9,2213,4
"114","10170_6_7_8_9_12_18_UE","10170_6_7_8_9_12_18","UE",0,"Columbia Plateau Western Juniper Woodland and Savanna",1220,7,57,10170,18,4673,1
"115","10190_13_14_A","10190_13_14","A",2,"Great Basin Pinyon-Juniper Woodland",492,1,16903,10190,13,1193062,1
"116","10190_13_14_B","10190_13_14","B",7,"Great Basin Pinyon-Juniper Woodland",492,2,34768,10190,13,1193062,2
"117","10190_13_14_C","10190_13_14","C",27,"Great Basin Pinyon-Juniper Woodland",492,3,569406,10190,13,1193062,47
"118","10190_13_14_D","10190_13_14","D",64,"Great Basin Pinyon-Juniper Woodland",492,4,551270,10190,13,1193062,46
"119","10190_13_14_E","10190_13_14","E",NA,"Great Basin Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"120","10190_13_14_Agriculture","10190_13_14","Agriculture",0,"Great Basin Pinyon-Juniper Woodland",492,180,86,10190,13,1193062,0
"121","10190_13_14_Developed","10190_13_14","Developed",0,"Great Basin Pinyon-Juniper Woodland",492,120,2688,10190,13,1193062,0
"122","10190_13_14_Water","10190_13_14","Water",0,"Great Basin Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"123","10190_13_14_UN","10190_13_14","UN",0,"Great Basin Pinyon-Juniper Woodland",492,6,2,10190,13,1193062,0
"124","10190_13_14_UE","10190_13_14","UE",0,"Great Basin Pinyon-Juniper Woodland",492,7,14824,10190,13,1193062,1
"125","10190_15_A","10190_15","A",2,"Great Basin Pinyon-Juniper Woodland",1183,1,5362,10190,15,59308,9
"126","10190_15_B","10190_15","B",7,"Great Basin Pinyon-Juniper Woodland",1183,2,4138,10190,15,59308,6
"127","10190_15_C","10190_15","C",27,"Great Basin Pinyon-Juniper Woodland",1183,3,8643,10190,15,59308,14
"128","10190_15_D","10190_15","D",64,"Great Basin Pinyon-Juniper Woodland",1183,4,29362,10190,15,59308,49
"129","10190_15_E","10190_15","E",NA,"Great Basin Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"130","10190_15_Agriculture","10190_15","Agriculture",0,"Great Basin Pinyon-Juniper Woodland",1183,180,16,10190,15,59308,0
"131","10190_15_Developed","10190_15","Developed",0,"Great Basin Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"132","10190_15_Water","10190_15","Water",0,"Great Basin Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"133","10190_15_UN","10190_15","UN",0,"Great Basin Pinyon-Juniper Woodland",1183,6,6,10190,15,59308,0
"134","10190_15_UE","10190_15","UE",0,"Great Basin Pinyon-Juniper Woodland",1183,7,45,10190,15,59308,0
"135","10190_6_7_9_12_16_17_18_19_A","10190_6_7_9_12_16_17_18_19","A",9,"Great Basin Pinyon-Juniper Woodland",581,1,39247,10190,6,366652,10
"136","10190_6_7_9_12_16_17_18_19_A","10190_6_7_9_12_16_17_18_19","A",9,"Great Basin Pinyon-Juniper Woodland",1050,1,210473,10190,12,13653686,1
"137","10190_6_7_9_12_16_17_18_19_A","10190_6_7_9_12_16_17_18_19","A",9,"Great Basin Pinyon-Juniper Woodland",1081,1,60205,10190,17,4053510,1
"138","10190_6_7_9_12_16_17_18_19_A","10190_6_7_9_12_16_17_18_19","A",9,"Great Basin Pinyon-Juniper Woodland",1221,1,1124,10190,18,33536,3
"139","10190_6_7_9_12_16_17_18_19_B","10190_6_7_9_12_16_17_18_19","B",12,"Great Basin Pinyon-Juniper Woodland",581,2,11321,10190,6,366652,3
"140","10190_6_7_9_12_16_17_18_19_B","10190_6_7_9_12_16_17_18_19","B",12,"Great Basin Pinyon-Juniper Woodland",624,2,5,10190,9,320,1
"141","10190_6_7_9_12_16_17_18_19_B","10190_6_7_9_12_16_17_18_19","B",12,"Great Basin Pinyon-Juniper Woodland",1050,2,81912,10190,12,13653686,0
"142","10190_6_7_9_12_16_17_18_19_B","10190_6_7_9_12_16_17_18_19","B",12,"Great Basin Pinyon-Juniper Woodland",1081,2,6979,10190,17,4053510,0
"143","10190_6_7_9_12_16_17_18_19_B","10190_6_7_9_12_16_17_18_19","B",12,"Great Basin Pinyon-Juniper Woodland",1221,2,550,10190,18,33536,1
"144","10190_6_7_9_12_16_17_18_19_C","10190_6_7_9_12_16_17_18_19","C",22,"Great Basin Pinyon-Juniper Woodland",581,3,115471,10190,6,366652,31
"145","10190_6_7_9_12_16_17_18_19_C","10190_6_7_9_12_16_17_18_19","C",22,"Great Basin Pinyon-Juniper Woodland",624,3,302,10190,9,320,94
"146","10190_6_7_9_12_16_17_18_19_C","10190_6_7_9_12_16_17_18_19","C",22,"Great Basin Pinyon-Juniper Woodland",1050,3,4165565,10190,12,13653686,30
"147","10190_6_7_9_12_16_17_18_19_C","10190_6_7_9_12_16_17_18_19","C",22,"Great Basin Pinyon-Juniper Woodland",1081,3,623563,10190,17,4053510,15
"148","10190_6_7_9_12_16_17_18_19_C","10190_6_7_9_12_16_17_18_19","C",22,"Great Basin Pinyon-Juniper Woodland",1221,3,17438,10190,18,33536,51
"149","10190_6_7_9_12_16_17_18_19_D","10190_6_7_9_12_16_17_18_19","D",57,"Great Basin Pinyon-Juniper Woodland",581,4,137061,10190,6,366652,37
"150","10190_6_7_9_12_16_17_18_19_D","10190_6_7_9_12_16_17_18_19","D",57,"Great Basin Pinyon-Juniper Woodland",624,4,12,10190,9,320,3
"151","10190_6_7_9_12_16_17_18_19_D","10190_6_7_9_12_16_17_18_19","D",57,"Great Basin Pinyon-Juniper Woodland",1050,4,8461050,10190,12,13653686,61
"152","10190_6_7_9_12_16_17_18_19_D","10190_6_7_9_12_16_17_18_19","D",57,"Great Basin Pinyon-Juniper Woodland",1081,4,3234173,10190,17,4053510,79
"153","10190_6_7_9_12_16_17_18_19_D","10190_6_7_9_12_16_17_18_19","D",57,"Great Basin Pinyon-Juniper Woodland",1221,4,11522,10190,18,33536,34
"154","10190_6_7_9_12_16_17_18_19_E","10190_6_7_9_12_16_17_18_19","E",NA,"Great Basin Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"155","10190_6_7_9_12_16_17_18_19_Agriculture","10190_6_7_9_12_16_17_18_19","Agriculture",0,"Great Basin Pinyon-Juniper Woodland",581,180,2131,10190,6,366652,0
"156","10190_6_7_9_12_16_17_18_19_Agriculture","10190_6_7_9_12_16_17_18_19","Agriculture",0,"Great Basin Pinyon-Juniper Woodland",1050,180,1383,10190,12,13653686,0
"157","10190_6_7_9_12_16_17_18_19_Agriculture","10190_6_7_9_12_16_17_18_19","Agriculture",0,"Great Basin Pinyon-Juniper Woodland",1081,180,391,10190,17,4053510,0
"158","10190_6_7_9_12_16_17_18_19_Agriculture","10190_6_7_9_12_16_17_18_19","Agriculture",0,"Great Basin Pinyon-Juniper Woodland",1221,180,9,10190,18,33536,0
"159","10190_6_7_9_12_16_17_18_19_Developed","10190_6_7_9_12_16_17_18_19","Developed",0,"Great Basin Pinyon-Juniper Woodland",581,120,6028,10190,6,366652,1
"160","10190_6_7_9_12_16_17_18_19_Developed","10190_6_7_9_12_16_17_18_19","Developed",0,"Great Basin Pinyon-Juniper Woodland",1050,120,4063,10190,12,13653686,0
"161","10190_6_7_9_12_16_17_18_19_Developed","10190_6_7_9_12_16_17_18_19","Developed",0,"Great Basin Pinyon-Juniper Woodland",1081,120,1327,10190,17,4053510,0
"162","10190_6_7_9_12_16_17_18_19_Developed","10190_6_7_9_12_16_17_18_19","Developed",0,"Great Basin Pinyon-Juniper Woodland",1221,120,61,10190,18,33536,0
"163","10190_6_7_9_12_16_17_18_19_Water","10190_6_7_9_12_16_17_18_19","Water",0,"Great Basin Pinyon-Juniper Woodland",NA,NA,NA,NA,NA,NA,NA
"164","10190_6_7_9_12_16_17_18_19_UN","10190_6_7_9_12_16_17_18_19","UN",0,"Great Basin Pinyon-Juniper Woodland",581,6,13819,10190,6,366652,3
"165","10190_6_7_9_12_16_17_18_19_UN","10190_6_7_9_12_16_17_18_19","UN",0,"Great Basin Pinyon-Juniper Woodland",624,6,1,10190,9,320,0
"166","10190_6_7_9_12_16_17_18_19_UN","10190_6_7_9_12_16_17_18_19","UN",0,"Great Basin Pinyon-Juniper Woodland",1050,6,101739,10190,12,13653686,0
"167","10190_6_7_9_12_16_17_18_19_UN","10190_6_7_9_12_16_17_18_19","UN",0,"Great Basin Pinyon-Juniper Woodland",1081,6,42818,10190,17,4053510,1
"168","10190_6_7_9_12_16_17_18_19_UN","10190_6_7_9_12_16_17_18_19","UN",0,"Great Basin Pinyon-Juniper Woodland",1221,6,1762,10190,18,33536,5
"169","10190_6_7_9_12_16_17_18_19_UE","10190_6_7_9_12_16_17_18_19","UE",0,"Great Basin Pinyon-Juniper Woodland",581,7,37881,10190,6,366652,10
"170","10190_6_7_9_12_16_17_18_19_UE","10190_6_7_9_12_16_17_18_19","UE",0,"Great Basin Pinyon-Juniper Woodland",1050,7,623842,10190,12,13653686,4
"171","10190_6_7_9_12_16_17_18_19_UE","10190_6_7_9_12_16_17_18_19","UE",0,"Great Basin Pinyon-Juniper Woodland",1081,7,45455,10190,17,4053510,1
"172","10190_6_7_9_12_16_17_18_19_UE","10190_6_7_9_12_16_17_18_19","UE",0,"Great Basin Pinyon-Juniper Woodland",1221,7,1009,10190,18,33536,3
"173","10200_13_A","10200_13","A",14,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",493,1,10058,10200,13,57654,17
"174","10200_13_B","10200_13","B",16,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",493,2,526,10200,13,57654,0
"175","10200_13_C","10200_13","C",70,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",493,3,45915,10200,13,57654,79
"176","10200_13_D","10200_13","D",NA,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",NA,NA,NA,NA,NA,NA,NA
"177","10200_13_E","10200_13","E",NA,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",NA,NA,NA,NA,NA,NA,NA
"178","10200_13_Agriculture","10200_13","Agriculture",0,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",NA,NA,NA,NA,NA,NA,NA
"179","10200_13_Developed","10200_13","Developed",0,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",493,120,34,10200,13,57654,0
"180","10200_13_Water","10200_13","Water",0,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",NA,NA,NA,NA,NA,NA,NA
"181","10200_13_UN","10200_13","UN",0,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",493,6,27,10200,13,57654,0
"182","10200_13_UE","10200_13","UE",0,"Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland",493,7,1092,10200,13,57654,1
